result,borough,inspection_month,inspection_year,inspection_daytime,covid_yn,prcp,snow,snwd,tmin,tmax,inspection_result,avg_temp,feeling,prcp_yn,snow_yn,snwd_yn
Passed,Queens,Jun,2021,Morning,1,0,0,0,16.7,20.6,0,18.65,Cool,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,16.7,20.6,1,18.65,Cool,0,0,0
Rat Activity,Queens,Jun,2021,Afternoon,1,0,0,0,16.7,20.6,1,18.65,Cool,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,16.7,20.6,0,18.65,Cool,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,16.7,20.6,1,18.65,Cool,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,16.7,20.6,0,18.65,Cool,0,0,0
Rat Activity,Staten Island,Jun,2021,Morning,1,0,0,0,16.7,20.6,1,18.65,Cool,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,16.7,20.6,0,18.65,Cool,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,16.7,20.6,0,18.65,Cool,0,0,0
Passed,Manhattan,Jun,2021,Night,1,0,0,0,16.7,20.6,0,18.65,Cool,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0.3,0,0,16.7,24.4,0,20.549999999999997,Warm,1,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0.3,0,0,16.7,24.4,0,20.549999999999997,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0.3,0,0,16.7,24.4,0,20.549999999999997,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0.3,0,0,16.7,24.4,0,20.549999999999997,Warm,1,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0.3,0,0,16.7,24.4,1,20.549999999999997,Warm,1,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0.3,0,0,16.7,24.4,1,20.549999999999997,Warm,1,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0.3,0,0,16.7,24.4,1,20.549999999999997,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Passed,Bronx,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Passed,Bronx,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Passed,Queens,Jun,2021,Night,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Passed,Manhattan,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Rat Activity,Staten Island,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Passed,Queens,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Rat Activity,Queens,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,1,20.3,Warm,1,0,0
Passed,Queens,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Passed,Staten Island,Jun,2021,Morning,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Passed,Staten Island,Jun,2021,Afternoon,1,5.6,0,0,17.8,22.8,0,20.3,Warm,1,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Rat Activity,Staten Island,Jun,2021,Morning,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,1,22.799999999999997,Warm,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,18.9,26.7,0,22.799999999999997,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Passed,Staten Island,Jun,2021,Afternoon,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,16.7,25,0,20.85,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Afternoon,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Rat Activity,Staten Island,Jun,2021,Morning,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,16.7,25,1,20.85,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,13.9,25.6,1,19.75,Cool,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,13.9,25.6,1,19.75,Cool,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,13.9,25.6,1,19.75,Cool,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,13.9,25.6,1,19.75,Cool,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,13.9,25.6,1,19.75,Cool,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,13.9,25.6,1,19.75,Cool,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,13.9,25.6,1,19.75,Cool,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,13.9,25.6,0,19.75,Cool,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Rat Activity,Staten Island,Jun,2021,Morning,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,17.2,28.9,1,23.049999999999997,Warm,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,17.2,28.9,0,23.049999999999997,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,3.6,0,0,18.3,31.1,1,24.700000000000003,Warm,1,0,0
Passed,Bronx,Jun,2021,Morning,1,3.6,0,0,18.3,31.1,0,24.700000000000003,Warm,1,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,16.7,23.9,1,20.299999999999997,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,16.7,23.9,1,20.299999999999997,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,16.7,23.9,1,20.299999999999997,Warm,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,16.7,23.9,1,20.299999999999997,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,16.7,23.9,1,20.299999999999997,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,16.7,23.9,1,20.299999999999997,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,16.7,23.9,1,20.299999999999997,Warm,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,16.7,23.9,0,20.299999999999997,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,18.9,30,0,24.45,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,18.9,30,1,24.45,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,23.9,30,0,26.95,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Afternoon,1,0,0,0,23.9,30,1,26.95,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Morning,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Bronx,Jun,2021,Morning,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Manhattan,Jun,2021,Morning,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Passed,Queens,Jun,2021,Morning,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Staten Island,Jun,2021,Morning,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Passed,Bronx,Jun,2021,Afternoon,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Passed,Queens,Jun,2021,Afternoon,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Manhattan,Jun,2021,Night,1,6.1,0,0,15,25.6,0,20.3,Warm,1,0,0
Rat Activity,Staten Island,Jun,2021,Morning,1,6.1,0,0,15,25.6,1,20.3,Warm,1,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Rat Activity,Manhattan,Jun,2021,Night,1,0,0,0,12.8,24.4,1,18.6,Cool,0,0,0
Passed,Staten Island,Jun,2021,Afternoon,1,0,0,0,12.8,24.4,0,18.6,Cool,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Afternoon,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,16.1,25,1,20.55,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,16.1,25,0,20.55,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Rat Activity,Staten Island,Jun,2021,Morning,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Passed,Staten Island,Jun,2021,Afternoon,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,17.8,27.2,0,22.5,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Afternoon,1,0,0,0,17.8,27.2,1,22.5,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,1,0,0,20,28.3,1,24.15,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Morning,1,1,0,0,20,28.3,0,24.15,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,1,0,0,20,28.3,0,24.15,Warm,1,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,1,0,0,20,28.3,1,24.15,Warm,1,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,22.8,32.2,0,27.5,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,22.8,32.2,0,27.5,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,22.8,32.2,1,27.5,Warm,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,24.4,33.3,1,28.849999999999998,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,24.4,33.3,1,28.849999999999998,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,24.4,33.3,1,28.849999999999998,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,24.4,33.3,1,28.849999999999998,Warm,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,24.4,33.3,1,28.849999999999998,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Afternoon,1,0,0,0,24.4,33.3,1,28.849999999999998,Warm,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Passed,Staten Island,Jun,2021,Morning,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,24.4,33.3,1,28.849999999999998,Warm,0,0,0
Passed,Manhattan,Jun,2021,Afternoon,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,24.4,33.3,0,28.849999999999998,Warm,0,0,0
Rat Activity,Bronx,Jun,2021,Morning,1,0,0,0,25.6,35,1,30.3,Hot,0,0,0
Passed,Manhattan,Jun,2021,Morning,1,0,0,0,25.6,35,0,30.3,Hot,0,0,0
Passed,Brooklyn,Jun,2021,Morning,1,0,0,0,25.6,35,0,30.3,Hot,0,0,0
Rat Activity,Brooklyn,Jun,2021,Morning,1,0,0,0,25.6,35,1,30.3,Hot,0,0,0
Rat Activity,Brooklyn,Jun,2021,Afternoon,1,0,0,0,25.6,35,1,30.3,Hot,0,0,0
Passed,Bronx,Jun,2021,Morning,1,0,0,0,25.6,35,0,30.3,Hot,0,0,0
Rat Activity,Queens,Jun,2021,Morning,1,0,0,0,25.6,35,1,30.3,Hot,0,0,0
Passed,Queens,Jun,2021,Morning,1,0,0,0,25.6,35,0,30.3,Hot,0,0,0
Rat Activity,Manhattan,Jun,2021,Morning,1,0,0,0,25.6,35,1,30.3,Hot,0,0,0
Passed,Queens,Jun,2021,Afternoon,1,0,0,0,25.6,35,0,30.3,Hot,0,0,0
Rat Activity,Manhattan,Jun,2021,Afternoon,1,0,0,0,25.6,35,1,30.3,Hot,0,0,0
Passed,Brooklyn,Jun,2021,Afternoon,1,0,0,0,25.6,35,0,30.3,Hot,0,0,0
Passed,Bronx,Jun,2021,Afternoon,1,0,0,0,25.6,35,0,30.3,Hot,0,0,0
